age,gender,race,pred,s,agegroup,gender_female,gender_male,race_20170109142408075.jpg.chip.jpg,race_Asian,race_Black,race_Indian,race_Others,race_White,agegroup_0-4,agegroup_5-17,agegroup_18-24,agegroup_25-34,agegroup_35-44,agegroup_45-64,agegroup_65-84,agegroup_85-99,agegroup_100-119
45,male,White,41.42417907714844,3.5758209228515625,45-64,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
34,female,Black,28.137781143188477,5.862218856811523,25-34,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
28,male,Black,31.247682571411133,3.247682571411133,25-34,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
80,male,White,65.56220245361328,14.437797546386719,65-84,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24,female,Indian,25.55259895324707,1.5525989532470703,18-24,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
27,female,Asian,27.830781936645508,0.8307819366455078,25-34,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
60,female,White,63.55610656738281,3.5561065673828125,45-64,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
8,female,White,14.602458000183105,6.6024580001831055,5-17,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
22,female,Asian,21.442291259765625,0.557708740234375,18-24,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
26,male,Black,32.87821960449219,6.8782196044921875,25-34,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
75,male,White,61.705787658691406,13.294212341308594,65-84,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
8,female,Others,21.97829246520996,13.978292465209961,5-17,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
8,female,Indian,9.988290786743164,1.988290786743164,5-17,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
54,male,White,55.0278205871582,1.0278205871582031,45-64,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
12,male,Others,6.152128219604492,5.847871780395508,5-17,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
27,female,White,25.757619857788086,1.242380142211914,25-34,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
42,female,White,42.91187286376953,0.9118728637695312,35-44,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
65,female,Black,51.05757141113281,13.942428588867188,65-84,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
29,female,White,25.59595489501953,3.4040451049804688,25-34,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
13,male,Indian,11.15764045715332,1.8423595428466797,5-17,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
26,female,Black,23.56900978088379,2.430990219116211,25-34,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1,male,Indian,1.6945579051971436,0.6945579051971436,0-4,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
15,female,Indian,22.041074752807617,7.041074752807617,5-17,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
19,male,Black,21.582490921020508,2.582490921020508,18-24,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
36,male,Indian,29.500280380249023,6.499719619750977,35-44,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
32,male,Others,25.659387588500977,6.340612411499023,25-34,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
34,female,Indian,21.816137313842773,12.183862686157227,25-34,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
11,female,Others,9.154789924621582,1.845210075378418,5-17,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
24,female,Indian,18.8369083404541,5.163091659545898,18-24,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
26,female,Asian,18.67902946472168,7.32097053527832,25-34,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
50,male,Asian,47.14436340332031,2.8556365966796875,45-64,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
1,male,White,9.660539627075195,8.660539627075195,0-4,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
23,female,Asian,22.81065559387207,0.1893444061279297,18-24,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
63,male,White,57.66460418701172,5.335395812988281,45-64,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
85,female,White,56.91716003417969,28.082839965820312,85-99,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
59,male,White,54.628150939941406,4.371849060058594,45-64,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2,female,Asian,5.560584545135498,3.560584545135498,0-4,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
26,female,Black,26.166296005249023,0.16629600524902344,25-34,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
25,male,Black,29.193862915039062,4.1938629150390625,25-34,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
26,male,Others,22.961095809936523,3.0389041900634766,25-34,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
24,male,Asian,20.77348518371582,3.2265148162841797,18-24,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
78,male,Asian,59.97758483886719,18.022415161132812,65-84,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25,female,Indian,29.71549415588379,4.715494155883789,25-34,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
24,female,Indian,31.47602081298828,7.476020812988281,18-24,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
67,male,Black,61.65013122558594,5.3498687744140625,65-84,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
80,male,White,62.78923034667969,17.210769653320312,65-84,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
26,male,Black,27.201324462890625,1.201324462890625,25-34,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
64,male,Black,59.625083923339844,4.374916076660156,45-64,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
4,male,Indian,3.9223201274871826,0.07767987251281738,0-4,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
28,male,Black,30.5100154876709,2.5100154876708984,25-34,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
8,female,White,3.6935501098632812,4.306449890136719,5-17,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
24,female,Others,25.41842269897461,1.4184226989746094,18-24,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
60,male,Asian,46.954833984375,13.045166015625,45-64,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
50,male,Indian,42.12118148803711,7.878818511962891,45-64,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
26,female,Asian,19.880327224731445,6.119672775268555,25-34,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1,male,Indian,0.6956669688224792,0.30433303117752075,0-4,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
74,female,White,71.46167755126953,2.5383224487304688,65-84,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
48,male,White,34.86517333984375,13.13482666015625,45-64,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
32,female,White,35.311309814453125,3.311309814453125,25-34,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
30,female,White,27.044361114501953,2.955638885498047,25-34,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
35,male,White,28.753416061401367,6.246583938598633,35-44,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
52,female,White,32.529571533203125,19.470428466796875,45-64,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
31,male,Black,24.586265563964844,6.413734436035156,25-34,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
58,male,White,40.40522384643555,17.594776153564453,45-64,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
28,female,Indian,29.094289779663086,1.094289779663086,25-34,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1,female,Asian,0.207057386636734,0.792942613363266,0-4,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
29,male,Black,26.979501724243164,2.020498275756836,25-34,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
4,male,White,4.794716835021973,0.7947168350219727,0-4,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
23,female,Asian,25.70317268371582,2.7031726837158203,18-24,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
43,male,Black,40.365440368652344,2.6345596313476562,35-44,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
36,male,White,50.31548309326172,14.315483093261719,35-44,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
17,female,Others,24.353605270385742,7.353605270385742,5-17,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
26,female,Indian,29.39423370361328,3.3942337036132812,25-34,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
48,male,Black,49.35573959350586,1.3557395935058594,45-64,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
26,male,White,32.371124267578125,6.371124267578125,25-34,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
26,male,Black,28.372600555419922,2.372600555419922,25-34,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
34,male,White,49.4151611328125,15.4151611328125,25-34,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
25,female,Black,29.086809158325195,4.086809158325195,25-34,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
48,male,Indian,43.68605041503906,4.3139495849609375,45-64,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
70,male,White,53.44545364379883,16.554546356201172,65-84,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
12,female,White,11.310537338256836,0.6894626617431641,5-17,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
13,male,White,16.76561737060547,3.7656173706054688,5-17,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
49,male,White,43.73308563232422,5.266914367675781,45-64,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
32,male,Indian,28.0833797454834,3.9166202545166016,25-34,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
50,male,Indian,49.71251678466797,0.28748321533203125,45-64,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
22,female,Indian,23.103717803955078,1.1037178039550781,18-24,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
28,male,Black,26.397287368774414,1.602712631225586,25-34,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
8,female,Black,25.279390335083008,17.279390335083008,5-17,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
25,male,Black,28.77313995361328,3.7731399536132812,25-34,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
15,female,Black,23.888608932495117,8.888608932495117,5-17,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
75,male,White,67.23065948486328,7.769340515136719,65-84,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
46,female,Black,34.01084518432617,11.989154815673828,45-64,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1,female,Asian,0.8863000273704529,0.11369997262954712,0-4,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
31,male,White,32.1483268737793,1.1483268737792969,25-34,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
46,male,White,35.34579086303711,10.65420913696289,45-64,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
53,male,White,33.35071563720703,19.64928436279297,45-64,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
52,female,White,26.757627487182617,25.242372512817383,45-64,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
25,male,Black,39.493919372558594,14.493919372558594,25-34,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
85,female,White,74.78871154785156,10.211288452148438,85-99,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1,female,Asian,3.833829879760742,2.833829879760742,0-4,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
13,female,White,16.142168045043945,3.1421680450439453,5-17,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
45,male,Indian,35.481712341308594,9.518287658691406,45-64,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
32,male,Black,27.843029022216797,4.156970977783203,25-34,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
49,male,White,45.70747375488281,3.2925262451171875,45-64,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1,female,Others,1.1978193521499634,0.19781935214996338,0-4,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
35,male,Black,29.582548141479492,5.417451858520508,35-44,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
52,male,White,40.54869079589844,11.451309204101562,45-64,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
26,female,Black,22.055238723754883,3.944761276245117,25-34,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
29,female,Asian,26.531362533569336,2.468637466430664,25-34,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
50,female,White,40.35492706298828,9.645072937011719,45-64,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2,male,Asian,0.4604037404060364,1.5395962595939636,0-4,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
26,female,Asian,23.649633407592773,2.3503665924072266,25-34,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
12,female,White,7.237118721008301,4.762881278991699,5-17,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
16,male,White,26.123966217041016,10.123966217041016,5-17,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
46,male,Black,42.126922607421875,3.873077392578125,45-64,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
15,male,White,17.165971755981445,2.1659717559814453,5-17,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
48,male,Others,34.08050537109375,13.91949462890625,45-64,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
35,male,Asian,30.894006729125977,4.105993270874023,35-44,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
76,male,Asian,54.217926025390625,21.782073974609375,65-84,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
34,male,Indian,46.94025802612305,12.940258026123047,25-34,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
21,female,Indian,23.386423110961914,2.386423110961914,18-24,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
25,male,White,22.28951644897461,2.7104835510253906,25-34,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
7,female,Indian,10.163044929504395,3.1630449295043945,5-17,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
30,female,Indian,25.170316696166992,4.829683303833008,25-34,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
26,female,Asian,24.927732467651367,1.0722675323486328,25-34,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
26,male,Indian,32.38411331176758,6.384113311767578,25-34,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
54,male,White,41.31916046142578,12.680839538574219,45-64,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
28,male,White,35.93474578857422,7.934745788574219,25-34,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
57,female,White,60.314369201660156,3.3143692016601562,45-64,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
26,male,White,26.217985153198242,0.2179851531982422,25-34,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
72,male,Indian,62.905731201171875,9.094268798828125,65-84,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
58,male,Black,48.97058868408203,9.029411315917969,45-64,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
25,male,Indian,26.800426483154297,1.8004264831542969,25-34,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
25,male,Indian,27.885114669799805,2.8851146697998047,25-34,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
30,male,Asian,33.944908142089844,3.9449081420898438,25-34,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
23,male,Indian,26.96661376953125,3.96661376953125,18-24,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
27,male,Others,30.642051696777344,3.6420516967773438,25-34,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
11,male,Indian,16.019977569580078,5.019977569580078,5-17,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
39,male,Black,24.693166732788086,14.306833267211914,35-44,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
25,male,White,31.587026596069336,6.587026596069336,25-34,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
28,male,Indian,30.61630630493164,2.6163063049316406,25-34,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
22,male,Indian,20.660324096679688,1.3396759033203125,18-24,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
14,female,White,23.433284759521484,9.433284759521484,5-17,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
22,male,Others,24.020599365234375,2.020599365234375,18-24,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
61,female,Black,59.16271209716797,1.8372879028320312,45-64,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
23,female,Others,14.118560791015625,8.881439208984375,18-24,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
42,male,Indian,43.699832916259766,1.6998329162597656,35-44,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
40,male,Black,43.290836334228516,3.2908363342285156,35-44,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
6,male,Asian,3.9247639179229736,2.0752360820770264,5-17,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
30,male,White,24.977853775024414,5.022146224975586,25-34,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
49,male,White,48.41754913330078,0.5824508666992188,45-64,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
18,female,White,17.221960067749023,0.7780399322509766,18-24,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
53,female,White,39.39067840576172,13.609321594238281,45-64,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
28,female,White,22.320695877075195,5.679304122924805,25-34,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2,female,Others,5.432906150817871,3.432906150817871,0-4,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
1,male,Asian,0.7874630689620972,0.21253693103790283,0-4,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
42,male,Others,44.22901916503906,2.2290191650390625,35-44,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
56,female,White,54.366233825683594,1.6337661743164062,45-64,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1,male,Asian,1.5540417432785034,0.5540417432785034,0-4,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
28,female,Indian,30.14389991760254,2.143899917602539,25-34,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
28,male,White,23.654172897338867,4.345827102661133,25-34,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
55,male,White,52.14828872680664,2.8517112731933594,45-64,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
43,male,White,46.831790924072266,3.8317909240722656,35-44,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
36,male,Indian,38.44407653808594,2.4440765380859375,35-44,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
27,male,Black,28.28739356994629,1.287393569946289,25-34,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
29,male,Asian,18.64628791809082,10.35371208190918,25-34,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
45,male,Black,29.545063018798828,15.454936981201172,45-64,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
28,female,Black,24.096094131469727,3.9039058685302734,25-34,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
35,female,Asian,26.820398330688477,8.179601669311523,35-44,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
37,male,White,37.666725158691406,0.6667251586914062,35-44,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
26,male,Black,23.080415725708008,2.919584274291992,25-34,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
2,female,Asian,1.9392799139022827,0.060720086097717285,0-4,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
87,male,White,67.51667022705078,19.48332977294922,85-99,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
42,female,Black,31.22039794921875,10.77960205078125,35-44,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
53,male,White,60.80970001220703,7.809700012207031,45-64,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
77,female,White,68.79217529296875,8.20782470703125,65-84,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
34,male,Indian,29.737472534179688,4.2625274658203125,25-34,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
29,female,Asian,34.83332061767578,5.833320617675781,25-34,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
69,female,White,29.31233024597168,39.68766975402832,65-84,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1,male,Asian,0.3344161808490753,0.6655838191509247,0-4,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
18,female,Indian,13.18697738647461,4.813022613525391,18-24,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
37,male,Indian,26.50666618347168,10.49333381652832,35-44,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
23,male,White,36.53541564941406,13.535415649414062,18-24,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
22,female,Others,27.9066219329834,5.906621932983398,18-24,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
84,female,White,83.3012924194336,0.6987075805664062,65-84,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
29,male,Indian,36.740089416503906,7.740089416503906,25-34,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
30,female,Indian,37.81892395019531,7.8189239501953125,25-34,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
17,male,Others,21.109830856323242,4.109830856323242,5-17,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
39,male,Indian,39.11252975463867,0.11252975463867188,35-44,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
34,female,White,29.271726608276367,4.728273391723633,25-34,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
29,male,White,35.993309020996094,6.993309020996094,25-34,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
45,male,Indian,46.71929168701172,1.7192916870117188,45-64,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
40,female,White,22.92505645751953,17.07494354248047,35-44,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
40,male,White,40.72252655029297,0.7225265502929688,35-44,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
25,male,White,27.501314163208008,2.501314163208008,25-34,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
30,female,Asian,26.641695022583008,3.358304977416992,25-34,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
29,male,White,26.802270889282227,2.1977291107177734,25-34,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
59,male,White,63.6400146484375,4.6400146484375,45-64,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
75,female,White,63.386390686035156,11.613609313964844,65-84,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
26,female,White,26.61850929260254,0.6185092926025391,25-34,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
10,male,White,5.009032726287842,4.990967273712158,5-17,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
35,male,White,27.960886001586914,7.039113998413086,35-44,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
44,male,Others,51.48015594482422,7.480155944824219,35-44,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
25,male,White,18.761837005615234,6.238162994384766,25-34,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
70,male,White,65.78536224365234,4.214637756347656,65-84,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1,female,White,1.876458764076233,0.8764587640762329,0-4,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
30,female,Black,27.574769973754883,2.425230026245117,25-34,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
3,male,Asian,4.232913017272949,1.2329130172729492,0-4,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
52,male,Indian,47.287872314453125,4.712127685546875,45-64,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
31,male,Black,34.88990783691406,3.8899078369140625,25-34,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
23,female,Asian,25.849628448486328,2.849628448486328,18-24,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
30,female,Indian,28.098344802856445,1.9016551971435547,25-34,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
45,male,Indian,32.745018005371094,12.254981994628906,45-64,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
24,male,White,30.955589294433594,6.955589294433594,18-24,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
1,male,Asian,1.4882267713546753,0.4882267713546753,0-4,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
65,female,Indian,50.578460693359375,14.421539306640625,65-84,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
26,female,White,28.861373901367188,2.8613739013671875,25-34,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
36,male,Indian,42.653316497802734,6.653316497802734,35-44,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
42,male,Others,50.49779510498047,8.497795104980469,35-44,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
13,male,White,17.785062789916992,4.785062789916992,5-17,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
27,male,White,24.324901580810547,2.675098419189453,25-34,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
35,male,Black,36.392723083496094,1.3927230834960938,35-44,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
19,male,White,32.82804870605469,13.828048706054688,18-24,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
96,female,White,79.09058380126953,16.90941619873047,85-99,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
21,female,White,25.417936325073242,4.417936325073242,18-24,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
