age,gender,race,pred,s,agegroup,gender_female,gender_male,race_Asian,race_Black,race_Indian,race_Others,race_White,agegroup_0-4,agegroup_5-17,agegroup_18-24,agegroup_25-34,agegroup_35-44,agegroup_45-64,agegroup_65-84,agegroup_85-99,agegroup_100-119
47,male,White,42.12788391113281,4.8721160888671875,45-64,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
39,male,White,36.556053161621094,2.4439468383789062,35-44,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1,male,Indian,1.5504058599472046,0.5504058599472046,0-4,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
40,male,Asian,19.916362762451172,20.083637237548828,35-44,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False
27,female,Others,25.051963806152344,1.9480361938476562,25-34,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
56,female,White,56.405364990234375,0.405364990234375,45-64,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
66,female,White,63.20242691040039,2.7975730895996094,65-84,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1,male,White,0.32320651412010193,0.6767934858798981,0-4,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
36,male,White,55.32575607299805,19.325756072998047,35-44,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
61,male,Black,55.52349090576172,5.476509094238281,45-64,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
8,male,White,5.496072769165039,2.503927230834961,5-17,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
26,male,Indian,30.112165451049805,4.112165451049805,25-34,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
7,female,White,8.639763832092285,1.6397638320922852,5-17,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
39,male,Indian,33.2602424621582,5.739757537841797,35-44,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
65,male,White,51.154212951660156,13.845787048339844,65-84,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
28,male,Black,34.01535415649414,6.015354156494141,25-34,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
45,male,Black,29.6624698638916,15.337530136108398,45-64,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
26,male,White,30.79445457458496,4.794454574584961,25-34,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
35,female,Asian,33.34611129760742,1.6538887023925781,35-44,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
31,male,Asian,39.94000244140625,8.94000244140625,25-34,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False
26,male,Black,29.324338912963867,3.324338912963867,25-34,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
60,male,White,38.203453063964844,21.796546936035156,45-64,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
26,female,Indian,29.77806282043457,3.7780628204345703,25-34,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
45,male,White,48.79734802246094,3.7973480224609375,45-64,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1,female,Black,2.816875457763672,1.8168754577636719,0-4,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
43,male,White,42.864219665527344,0.13578033447265625,35-44,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
16,female,White,9.651333808898926,6.348666191101074,5-17,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
1,male,Indian,1.881341814994812,0.881341814994812,0-4,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
54,female,White,38.45906066894531,15.540939331054688,45-64,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
55,female,Asian,43.558921813964844,11.441078186035156,45-64,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
65,male,Black,48.43577575683594,16.564224243164062,65-84,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
27,female,Indian,31.851938247680664,4.851938247680664,25-34,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
26,female,Black,28.757152557373047,2.757152557373047,25-34,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
23,male,Black,26.951772689819336,3.951772689819336,18-24,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
26,female,White,23.882699966430664,2.117300033569336,25-34,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
34,female,Black,23.229211807250977,10.770788192749023,25-34,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
40,male,Asian,43.33213806152344,3.3321380615234375,35-44,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False
32,female,White,27.044591903686523,4.955408096313477,25-34,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
35,male,Others,27.121488571166992,7.878511428833008,35-44,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
21,female,Asian,27.12944984436035,6.129449844360352,18-24,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
34,male,Indian,31.1853084564209,2.8146915435791016,25-34,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
72,male,Asian,52.06114196777344,19.938858032226562,65-84,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
53,male,White,53.896820068359375,0.896820068359375,45-64,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
28,male,White,40.08380889892578,12.083808898925781,25-34,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1,male,Indian,-0.2547265589237213,1.2547265589237213,0-4,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
21,female,Black,25.042421340942383,4.042421340942383,18-24,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
69,male,White,71.7993392944336,2.7993392944335938,65-84,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
70,male,Black,57.479286193847656,12.520713806152344,65-84,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1,male,Others,0.908243715763092,0.09175628423690796,0-4,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
7,female,White,7.965301036834717,0.9653010368347168,5-17,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
25,female,Black,26.2304630279541,1.2304630279541016,25-34,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
32,male,White,18.576452255249023,13.423547744750977,25-34,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
44,male,White,53.88911819458008,9.889118194580078,35-44,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3,male,Asian,2.833041191101074,0.16695880889892578,0-4,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False
47,male,Indian,59.16761016845703,12.167610168457031,45-64,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1,male,Indian,4.194211959838867,3.194211959838867,0-4,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
26,male,Black,35.87203598022461,9.87203598022461,25-34,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
25,female,White,19.1641902923584,5.835809707641602,25-34,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
24,female,White,11.03603744506836,12.96396255493164,18-24,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
2,male,Asian,0.9498379826545715,1.0501620173454285,0-4,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False
17,female,White,15.49017333984375,1.50982666015625,5-17,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
1,male,Asian,0.2233143001794815,0.7766856998205185,0-4,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False
10,female,Black,7.436997413635254,2.563002586364746,5-17,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
50,male,Black,29.87814712524414,20.12185287475586,45-64,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
26,female,Asian,29.990150451660156,3.9901504516601562,25-34,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
32,male,White,34.17735290527344,2.1773529052734375,25-34,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
26,female,Black,26.218530654907227,0.21853065490722656,25-34,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
45,male,Others,39.583587646484375,5.416412353515625,45-64,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
24,male,Others,19.532609939575195,4.467390060424805,18-24,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
28,male,White,27.564462661743164,0.43553733825683594,25-34,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
4,male,Indian,7.377167701721191,3.3771677017211914,0-4,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
34,female,Black,30.135438919067383,3.864561080932617,25-34,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1,male,Indian,4.4749250411987305,3.4749250411987305,0-4,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
36,female,White,23.545053482055664,12.454946517944336,35-44,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
32,female,White,27.42448616027832,4.57551383972168,25-34,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
20,female,Black,24.753759384155273,4.753759384155273,18-24,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
40,female,Black,25.766538619995117,14.233461380004883,35-44,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1,female,Others,8.180631637573242,7.180631637573242,0-4,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
21,female,White,21.603641510009766,0.6036415100097656,18-24,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
30,male,Asian,20.505264282226562,9.494735717773438,25-34,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False
45,male,Others,34.98713684082031,10.012863159179688,45-64,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
59,male,White,54.90873336791992,4.091266632080078,45-64,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
58,male,Others,39.99016189575195,18.009838104248047,45-64,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
17,male,White,38.85527420043945,21.855274200439453,5-17,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
30,female,White,37.5239143371582,7.523914337158203,25-34,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
11,male,White,8.73696517944336,2.2630348205566406,5-17,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
1,male,Asian,0.39434733986854553,0.6056526601314545,0-4,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False
32,male,Others,45.68231201171875,13.68231201171875,25-34,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
56,male,White,52.94841766357422,3.0515823364257812,45-64,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
36,male,White,44.360477447509766,8.360477447509766,35-44,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
26,female,Indian,20.599584579467773,5.400415420532227,25-34,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
6,female,White,6.715792655944824,0.7157926559448242,5-17,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
35,male,White,29.29929542541504,5.700704574584961,35-44,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
35,female,Black,31.59709930419922,3.4029006958007812,35-44,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
52,male,White,47.14422607421875,4.85577392578125,45-64,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
29,male,Indian,31.514385223388672,2.514385223388672,25-34,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
35,male,White,41.31010437011719,6.3101043701171875,35-44,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
29,female,White,32.036598205566406,3.0365982055664062,25-34,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
80,male,White,62.29576110839844,17.704238891601562,65-84,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
65,male,White,55.536354064941406,9.463645935058594,65-84,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
4,female,White,3.9949076175689697,0.0050923824310302734,0-4,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
55,male,Indian,56.089324951171875,1.089324951171875,45-64,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
50,male,White,46.568572998046875,3.431427001953125,45-64,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
29,male,Black,30.839313507080078,1.8393135070800781,25-34,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
35,female,White,28.078855514526367,6.921144485473633,35-44,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
4,female,White,3.661262035369873,0.33873796463012695,0-4,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
29,female,White,24.817522048950195,4.182477951049805,25-34,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2,female,Asian,1.2671903371810913,0.7328096628189087,0-4,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
26,female,Others,18.700864791870117,7.299135208129883,25-34,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
26,female,White,36.78131866455078,10.781318664550781,25-34,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2,female,Indian,1.383457064628601,0.6165429353713989,0-4,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
26,male,Asian,29.08765983581543,3.0876598358154297,25-34,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False
82,male,Asian,69.76085662841797,12.239143371582031,65-84,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
26,male,Asian,30.645158767700195,4.645158767700195,25-34,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False
26,male,Black,26.09800148010254,0.09800148010253906,25-34,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
26,male,White,28.41615867614746,2.416158676147461,25-34,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
26,male,White,25.101516723632812,0.8984832763671875,25-34,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
26,male,White,29.24675941467285,3.2467594146728516,25-34,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
30,female,Black,28.112802505493164,1.887197494506836,25-34,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
50,female,White,35.3385009765625,14.6614990234375,45-64,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
23,female,Others,30.330900192260742,7.330900192260742,18-24,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
31,female,Black,33.32170867919922,2.3217086791992188,25-34,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
25,female,Asian,21.177648544311523,3.8223514556884766,25-34,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
17,male,Indian,21.280481338500977,4.280481338500977,5-17,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
27,male,White,23.9685001373291,3.0314998626708984,25-34,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
50,male,Black,52.600250244140625,2.600250244140625,45-64,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
36,male,Indian,36.49995422363281,0.4999542236328125,35-44,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2,male,Others,0.7288806438446045,1.2711193561553955,0-4,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
26,male,White,31.199159622192383,5.199159622192383,25-34,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
46,female,Black,29.78658103942871,16.21341896057129,45-64,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1,male,Others,0.0840236246585846,0.9159763753414154,0-4,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
40,male,White,34.64555358886719,5.3544464111328125,35-44,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
39,male,White,53.86651611328125,14.86651611328125,35-44,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
26,female,Indian,25.73334312438965,0.26665687561035156,25-34,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
16,female,White,7.992220878601074,8.007779121398926,5-17,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
35,male,Black,40.448883056640625,5.448883056640625,35-44,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
16,male,White,17.995214462280273,1.9952144622802734,5-17,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
2,male,Indian,0.16435891389846802,1.835641086101532,0-4,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
27,female,White,23.22410774230957,3.7758922576904297,25-34,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
85,female,White,63.758644104003906,21.241355895996094,85-99,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
27,female,Black,25.39841079711914,1.6015892028808594,25-34,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
34,male,Black,34.2115478515625,0.2115478515625,25-34,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1,male,Asian,0.5928728580474854,0.40712714195251465,0-4,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False
2,male,White,2.2222213745117188,0.22222137451171875,0-4,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
29,male,Indian,31.401552200317383,2.401552200317383,25-34,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
29,female,Black,24.87738609313965,4.122613906860352,25-34,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
27,female,Asian,33.2313232421875,6.2313232421875,25-34,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
30,female,Asian,21.783483505249023,8.216516494750977,25-34,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
57,female,Black,48.746009826660156,8.253990173339844,45-64,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1,female,Asian,-0.22203893959522247,1.2220389395952225,0-4,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
8,female,White,6.461728096008301,1.5382719039916992,5-17,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
27,male,Asian,25.99340057373047,1.0065994262695312,25-34,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1,male,Asian,0.08761760592460632,0.9123823940753937,0-4,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False
36,male,Indian,34.191139221191406,1.8088607788085938,35-44,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
29,female,Black,28.841310501098633,0.1586894989013672,25-34,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
53,male,White,52.89778137207031,0.1022186279296875,45-64,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
37,female,White,47.59449768066406,10.594497680664062,35-44,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
32,male,Black,49.50800704956055,17.508007049560547,25-34,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1,male,Asian,-0.10787440836429596,1.107874408364296,0-4,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False
39,male,White,38.85138702392578,0.14861297607421875,35-44,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
10,male,White,17.364768981933594,7.364768981933594,5-17,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
32,male,Asian,25.416723251342773,6.583276748657227,25-34,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False
73,male,White,76.63944244384766,3.6394424438476562,65-84,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
26,male,Black,30.80756187438965,4.807561874389648,25-34,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
31,female,White,33.911869049072266,2.9118690490722656,25-34,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1,female,Asian,0.5522449612617493,0.44775503873825073,0-4,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
53,female,White,48.598472595214844,4.401527404785156,45-64,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
26,female,White,31.119688034057617,5.119688034057617,25-34,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
24,female,Asian,27.887361526489258,3.887361526489258,18-24,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
26,male,Black,24.22902488708496,1.770975112915039,25-34,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
70,male,White,53.37565994262695,16.624340057373047,65-84,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1,female,White,1.2744994163513184,0.27449941635131836,0-4,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
32,male,Indian,35.064674377441406,3.0646743774414062,25-34,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
6,female,White,9.68095874786377,3.6809587478637695,5-17,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
32,female,Asian,28.012941360473633,3.987058639526367,25-34,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
26,female,Indian,27.028287887573242,1.0282878875732422,25-34,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
68,male,White,54.06146240234375,13.93853759765625,65-84,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
62,male,Black,59.913330078125,2.086669921875,45-64,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
15,male,Black,22.590538024902344,7.590538024902344,5-17,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
36,male,Black,33.72735595703125,2.27264404296875,35-44,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2,male,White,1.0309734344482422,0.9690265655517578,0-4,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
24,female,Indian,27.998281478881836,3.998281478881836,18-24,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
36,male,White,43.662254333496094,7.662254333496094,35-44,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
13,male,White,11.992341995239258,1.0076580047607422,5-17,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
28,female,Indian,18.39345359802246,9.606546401977539,25-34,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
56,male,White,54.01095199584961,1.9890480041503906,45-64,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
36,female,Indian,25.305828094482422,10.694171905517578,35-44,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
26,female,Asian,25.028791427612305,0.9712085723876953,25-34,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
58,female,Black,54.42749786376953,3.5725021362304688,45-64,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
80,female,Others,70.90121459960938,9.098785400390625,65-84,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
8,female,White,6.479803562164307,1.5201964378356934,5-17,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
22,female,Indian,23.021406173706055,1.0214061737060547,18-24,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
23,female,Asian,25.839359283447266,2.8393592834472656,18-24,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
34,male,White,43.3922119140625,9.3922119140625,25-34,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
18,male,Black,11.589509010314941,6.410490989685059,18-24,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
30,male,Indian,24.205015182495117,5.794984817504883,25-34,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
15,male,White,15.641475677490234,0.6414756774902344,5-17,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
1,female,Indian,1.1174358129501343,0.11743581295013428,0-4,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
35,male,Asian,35.01445007324219,0.0144500732421875,35-44,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False
22,male,Others,22.7897891998291,0.7897891998291016,18-24,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
84,female,White,56.30332565307617,27.696674346923828,65-84,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
53,female,White,52.60197067260742,0.3980293273925781,45-64,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
26,male,Others,24.618968963623047,1.3810310363769531,25-34,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
38,female,Indian,26.54933738708496,11.450662612915039,35-44,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
40,male,White,22.246803283691406,17.753196716308594,35-44,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2,male,Asian,-0.07503819465637207,2.075038194656372,0-4,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False
36,male,Indian,26.813447952270508,9.186552047729492,35-44,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
58,male,White,61.80303192138672,3.8030319213867188,45-64,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
46,male,White,38.01019287109375,7.98980712890625,45-64,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
36,female,Black,29.878787994384766,6.121212005615234,35-44,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
54,male,Indian,39.735172271728516,14.264827728271484,45-64,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
50,male,Asian,56.17228698730469,6.1722869873046875,45-64,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False
56,male,White,55.75865936279297,0.24134063720703125,45-64,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
29,female,Others,28.773874282836914,0.22612571716308594,25-34,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
9,male,White,2.933112859725952,6.066887140274048,5-17,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
26,male,Black,25.150354385375977,0.8496456146240234,25-34,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
55,female,White,49.449928283691406,5.550071716308594,45-64,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1,female,White,1.4641848802566528,0.46418488025665283,0-4,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
85,female,Asian,70.38882446289062,14.611175537109375,85-99,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
24,female,Asian,22.296335220336914,1.703664779663086,18-24,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
78,male,White,77.27727508544922,0.7227249145507812,65-84,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
26,female,Black,33.14308166503906,7.1430816650390625,25-34,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
18,female,White,22.85847282409668,4.85847282409668,18-24,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
20,male,Black,31.240177154541016,11.240177154541016,18-24,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
3,female,White,1.420061707496643,1.579938292503357,0-4,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
15,male,White,18.880517959594727,3.8805179595947266,5-17,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
54,male,White,55.34043502807617,1.3404350280761719,45-64,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
21,female,Indian,28.613290786743164,7.613290786743164,18-24,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
35,male,Others,33.080482482910156,1.9195175170898438,35-44,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
50,male,White,31.899702072143555,18.100297927856445,45-64,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1,male,Asian,1.2092199325561523,0.20921993255615234,0-4,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False
18,female,Others,25.723831176757812,7.7238311767578125,18-24,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
4,female,White,3.3527002334594727,0.6472997665405273,0-4,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
